county,precinct,office,district,candidate,party,absentee,mail,not_sure,election_day,votes
Sanpete,FAYETTE MUNICIPAL,Attorney General,,JOHN SWALLOW,REP,0,2,79,1,82
Sanpete,FAYETTE MUNICIPAL,Attorney General,,W. ANDREW McCULLOUGH,LIB,0,0,4,0,4
Sanpete,FAYETTE MUNICIPAL,Attorney General,,Write-ins,,0,0,0,0,0
Sanpete,FAYETTE MUNICIPAL,State Auditor,,MARK SAGE,DEM,0,0,9,1,10
Sanpete,FAYETTE MUNICIPAL,State Auditor,,JOHN DOUGALL,REP,0,1,78,1,80
Sanpete,FAYETTE MUNICIPAL,State Auditor,,RICHARD PROCTOR,CON,0,1,4,0,5
Sanpete,FAYETTE MUNICIPAL,State Auditor,,Write-ins,,0,0,0,0,0
Sanpete,FAYETTE MUNICIPAL,State Treasurer,,CHRISTOPHER STOUT,DEM,0,0,7,1,8
Sanpete,FAYETTE MUNICIPAL,State Treasurer,,VINCENT C. MARCUSS,LIB,0,0,3,0,3
Sanpete,FAYETTE MUNICIPAL,State Treasurer,,RICHARD K. ELLIS,REP,0,2,81,1,84
Sanpete,FAYETTE MUNICIPAL,State Treasurer,,Write-ins,,0,0,0,0,0
Sanpete,FAYETTE MUNICIPAL,State Senate,24,RALPH OKERLUND,REP,0,2,95,1,98
Sanpete,FAYETTE MUNICIPAL,State Senate,24,TRESTIN MEACHAM,CON,0,0,4,0,4
Sanpete,FAYETTE MUNICIPAL,State Senate,24,Write-ins,,0,0,0,0,0
Sanpete,FAYETTE MUNICIPAL,State House,58,SPENCER J. COX,REP,0,2,90,2,94
Sanpete,FAYETTE MUNICIPAL,State House,58,Write-ins,,0,0,0,0,0
Sanpete,FAYETTE MUNICIPAL,COUNTY COMM A,,STEVE FRISCHKNECHT,REP,0,2,83,2,87
Sanpete,FAYETTE MUNICIPAL,COUNTY COMM A,,Write-ins,,0,0,4,0,4
Sanpete,FAYETTE MUNICIPAL,SCHOOL BOARD SSSD2,,KATHY FRANDSEN,,0,1,77,2,80
Sanpete,FAYETTE MUNICIPAL,SCHOOL BOARD SSSD2,,Write-ins,,0,0,1,0,1
Sanpete,FAYETTE MUNICIPAL,DISTRICT COURT -BAGLEY,,YES,,0,2,79,1,82
Sanpete,FAYETTE MUNICIPAL,DISTRICT COURT -BAGLEY,,NO,,0,0,9,1,10
Sanpete,FAYETTE MUNICIPAL,AMENDMENT A,,FOR,,0,0,36,1,37
Sanpete,FAYETTE MUNICIPAL,AMENDMENT A,,AGAINST,,0,2,55,1,58
Sanpete,FAYETTE MUNICIPAL,AMENDMENT B,,FOR,,0,1,66,2,69
Sanpete,FAYETTE MUNICIPAL,AMENDMENT B,,AGAINST,,0,1,33,0,34
Sanpete,FAYETTE MUNICIPAL,PROPOSITION 5 FAY,,FOR,,0,0,45,2,47
Sanpete,FAYETTE MUNICIPAL,PROPOSITION 5 FAY,,AGAINST,,0,2,51,0,53
Sanpete,SOUTH SANPETE UNINCORPORATED,STRAIGHT PARTY,,REPUBLICAN,REP,1,0,1,5,7
Sanpete,SOUTH SANPETE UNINCORPORATED,STRAIGHT PARTY,,DEMOCRATIC,DEM,0,0,0,2,2
Sanpete,SOUTH SANPETE UNINCORPORATED,STRAIGHT PARTY,,CONSTITUTION,CON,0,0,0,0,0
Sanpete,SOUTH SANPETE UNINCORPORATED,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,0,0,0,0
Sanpete,SOUTH SANPETE UNINCORPORATED,STRAIGHT PARTY,,GREEN,GRE,0,0,0,0,0
Sanpete,SOUTH SANPETE UNINCORPORATED,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0,0
Sanpete,SOUTH SANPETE UNINCORPORATED,President,,Registered Voters,,,,,,205
Sanpete,SOUTH SANPETE UNINCORPORATED,President,,JILL STEIN,GRE,0,0,0,0,0
Sanpete,SOUTH SANPETE UNINCORPORATED,President,,GLORIA LA RIVA,UNA,0,0,0,0,0
Sanpete,SOUTH SANPETE UNINCORPORATED,President,,MITT ROMNEY,REP,3,1,145,12,161
Sanpete,SOUTH SANPETE UNINCORPORATED,President,,BARACK OBAMA,DEM,0,1,11,3,15
Sanpete,SOUTH SANPETE UNINCORPORATED,President,,GARY JOHNSON,LIB,0,0,1,0,1
Sanpete,SOUTH SANPETE UNINCORPORATED,President,,VIRGIL GOODE,CON,0,0,0,0,0
Sanpete,SOUTH SANPETE UNINCORPORATED,President,,"ROSS C. \ROCKY\"" ANDE""",JUS,0,0,2,0,2
Sanpete,SOUTH SANPETE UNINCORPORATED,President,,Write-ins,,0,0,0,0,0
Sanpete,SOUTH SANPETE UNINCORPORATED,U.S. Senate,,SHAUN LYNN McCAUSLAN,CON,0,0,3,2,5
Sanpete,SOUTH SANPETE UNINCORPORATED,U.S. Senate,,SCOTT HOWELL,DEM,0,1,29,3,33
Sanpete,SOUTH SANPETE UNINCORPORATED,U.S. Senate,,ORRIN G. HATCH,REP,3,1,121,10,135
Sanpete,SOUTH SANPETE UNINCORPORATED,U.S. Senate,,DANIEL GEERY,JUS,0,0,3,0,3
Sanpete,SOUTH SANPETE UNINCORPORATED,U.S. Senate,,BILL BARRON,UNA,0,0,0,0,0
Sanpete,SOUTH SANPETE UNINCORPORATED,U.S. Senate,,Write-ins,,0,0,0,0,0
Sanpete,SOUTH SANPETE UNINCORPORATED,US CONGRESS D2,,CHRIS STEWART,REP,3,1,131,12,147
Sanpete,SOUTH SANPETE UNINCORPORATED,US CONGRESS D2,,JAY SEEGMILLER,DEM,0,1,18,3,22
Sanpete,SOUTH SANPETE UNINCORPORATED,US CONGRESS D2,,CHARLES E. KIMBALL,UNA,0,0,2,0,2
Sanpete,SOUTH SANPETE UNINCORPORATED,US CONGRESS D2,,JONATHAN D. GARRARD,CON,0,0,1,0,1
Sanpete,SOUTH SANPETE UNINCORPORATED,US CONGRESS D2,,JOSEPH ANDRADE,UNA,0,0,0,0,0
Sanpete,SOUTH SANPETE UNINCORPORATED,US CONGRESS D2,,Write-ins,,0,0,1,0,1
Sanpete,SOUTH SANPETE UNINCORPORATED,Governor ,,PETER S. COOKE,DEM,0,1,24,4,29
Sanpete,SOUTH SANPETE UNINCORPORATED,Governor ,,KEN LARSEN,LIB,0,0,1,0,1
Sanpete,SOUTH SANPETE UNINCORPORATED,Governor ,,KIRK D PEARSON,CON,0,0,4,0,4
Sanpete,SOUTH SANPETE UNINCORPORATED,Governor ,,GARY R. HERBERT,REP,3,1,128,11,143
Sanpete,SOUTH SANPETE UNINCORPORATED,Governor ,,Write-ins,,0,0,0,0,0
Sanpete,SOUTH SANPETE UNINCORPORATED,Attorney General,,DEE W. SMITH,DEM,0,1,18,3,22
Sanpete,SOUTH SANPETE UNINCORPORATED,Attorney General,,JOHN SWALLOW,REP,3,1,121,12,137
Sanpete,SOUTH SANPETE UNINCORPORATED,Attorney General,,W. ANDREW McCULLOUGH,LIB,0,0,1,0,1
Sanpete,SOUTH SANPETE UNINCORPORATED,Attorney General,,Write-ins,,0,0,0,0,0
Sanpete,SOUTH SANPETE UNINCORPORATED,State Auditor,,MARK SAGE,DEM,0,1,19,3,23
Sanpete,SOUTH SANPETE UNINCORPORATED,State Auditor,,JOHN DOUGALL,REP,3,1,122,12,138
Sanpete,SOUTH SANPETE UNINCORPORATED,State Auditor,,RICHARD PROCTOR,CON,0,0,7,0,7
Sanpete,SOUTH SANPETE UNINCORPORATED,State Auditor,,Write-ins,,0,0,0,0,0
Sanpete,SOUTH SANPETE UNINCORPORATED,State Treasurer,,CHRISTOPHER STOUT,DEM,0,0,19,4,23
Sanpete,SOUTH SANPETE UNINCORPORATED,State Treasurer,,VINCENT C. MARCUSS,LIB,0,0,3,0,3
Sanpete,SOUTH SANPETE UNINCORPORATED,State Treasurer,,RICHARD K. ELLIS,REP,3,2,124,11,140
Sanpete,SOUTH SANPETE UNINCORPORATED,State Treasurer,,Write-ins,,0,0,0,0,0
Sanpete,SOUTH SANPETE UNINCORPORATED,State Senate,24,RALPH OKERLUND,REP,3,2,135,11,151
Sanpete,SOUTH SANPETE UNINCORPORATED,State Senate,24,TRESTIN MEACHAM,CON,0,0,14,2,16
Sanpete,SOUTH SANPETE UNINCORPORATED,State Senate,24,Write-ins,,0,0,0,0,0
Sanpete,SOUTH SANPETE UNINCORPORATED,State House,58,SPENCER J. COX,REP,3,2,140,12,157
Sanpete,SOUTH SANPETE UNINCORPORATED,State House,58,Write-ins,,0,0,0,0,0
Sanpete,SOUTH SANPETE UNINCORPORATED,COUNTY COMM A,,STEVE FRISCHKNECHT,REP,3,2,138,13,156
Sanpete,SOUTH SANPETE UNINCORPORATED,COUNTY COMM A,,Write-ins,,0,0,1,0,1
Sanpete,SOUTH SANPETE UNINCORPORATED,SCHOOL BOARD SSSD2,,KATHY FRANDSEN,,1,2,109,9,121
Sanpete,SOUTH SANPETE UNINCORPORATED,SCHOOL BOARD SSSD2,,Write-ins,,1,0,4,0,5
Sanpete,SOUTH SANPETE UNINCORPORATED,DISTRICT COURT -BAGLEY,,YES,,2,2,108,13,125
Sanpete,SOUTH SANPETE UNINCORPORATED,DISTRICT COURT -BAGLEY,,NO,,0,0,19,0,19
Sanpete,SOUTH SANPETE UNINCORPORATED,AMENDMENT A,,FOR,,1,0,55,5,61
Sanpete,SOUTH SANPETE UNINCORPORATED,AMENDMENT A,,AGAINST,,2,2,78,9,91
Sanpete,SOUTH SANPETE UNINCORPORATED,AMENDMENT B,,FOR,,1,0,76,14,91
Sanpete,SOUTH SANPETE UNINCORPORATED,AMENDMENT B,,AGAINST,,2,2,71,0,75
Sanpete,CENTERFIELD MUNICIPAL,STRAIGHT PARTY,,REPUBLICAN,REP,12,4,2,112,130
Sanpete,CENTERFIELD MUNICIPAL,STRAIGHT PARTY,,DEMOCRATIC,DEM,1,2,0,10,13
Sanpete,CENTERFIELD MUNICIPAL,STRAIGHT PARTY,,CONSTITUTION,CON,0,1,0,0,1
Sanpete,CENTERFIELD MUNICIPAL,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,0,0,2,2
Sanpete,CENTERFIELD MUNICIPAL,STRAIGHT PARTY,,GREEN,GRE,0,0,0,0,0
Sanpete,CENTERFIELD MUNICIPAL,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,2,2
Sanpete,CENTERFIELD MUNICIPAL,President,,Registered Voters,,,,,,544
Sanpete,CENTERFIELD MUNICIPAL,President,,JILL STEIN,GRE,0,0,0,0,0
Sanpete,CENTERFIELD MUNICIPAL,President,,GLORIA LA RIVA,UNA,0,0,0,0,0
Sanpete,CENTERFIELD MUNICIPAL,President,,MITT ROMNEY,REP,35,15,7,369,426
Sanpete,CENTERFIELD MUNICIPAL,President,,BARACK OBAMA,DEM,4,3,0,21,28
Sanpete,CENTERFIELD MUNICIPAL,President,,GARY JOHNSON,LIB,0,0,0,2,2
Sanpete,CENTERFIELD MUNICIPAL,President,,VIRGIL GOODE,CON,0,0,0,1,1
Sanpete,CENTERFIELD MUNICIPAL,President,,"ROSS C. \ROCKY\"" ANDE""",JUS,1,1,0,1,3
Sanpete,CENTERFIELD MUNICIPAL,President,,Write-ins,,1,0,0,0,1
Sanpete,CENTERFIELD MUNICIPAL,U.S. Senate,,SHAUN LYNN McCAUSLAN,CON,7,1,0,11,19
Sanpete,CENTERFIELD MUNICIPAL,U.S. Senate,,SCOTT HOWELL,DEM,9,4,0,51,64
Sanpete,CENTERFIELD MUNICIPAL,U.S. Senate,,ORRIN G. HATCH,REP,24,14,7,319,364
Sanpete,CENTERFIELD MUNICIPAL,U.S. Senate,,DANIEL GEERY,JUS,0,0,0,0,0
Sanpete,CENTERFIELD MUNICIPAL,U.S. Senate,,BILL BARRON,UNA,0,0,0,2,2
Sanpete,CENTERFIELD MUNICIPAL,U.S. Senate,,Write-ins,,0,0,0,0,0
Sanpete,CENTERFIELD MUNICIPAL,US CONGRESS D2,,CHRIS STEWART,REP,34,13,7,336,390
Sanpete,CENTERFIELD MUNICIPAL,US CONGRESS D2,,JAY SEEGMILLER,DEM,4,4,0,36,44
Sanpete,CENTERFIELD MUNICIPAL,US CONGRESS D2,,CHARLES E. KIMBALL,UNA,1,0,0,3,4
Sanpete,CENTERFIELD MUNICIPAL,US CONGRESS D2,,JONATHAN D. GARRARD,CON,1,2,0,7,10
Sanpete,CENTERFIELD MUNICIPAL,US CONGRESS D2,,JOSEPH ANDRADE,UNA,0,0,0,1,1
Sanpete,CENTERFIELD MUNICIPAL,US CONGRESS D2,,Write-ins,,0,0,0,0,0
Sanpete,CENTERFIELD MUNICIPAL,Governor ,,PETER S. COOKE,DEM,9,2,0,52,63
Sanpete,CENTERFIELD MUNICIPAL,Governor ,,KEN LARSEN,LIB,3,0,0,4,7
Sanpete,CENTERFIELD MUNICIPAL,Governor ,,KIRK D PEARSON,CON,0,1,0,4,5
Sanpete,CENTERFIELD MUNICIPAL,Governor ,,GARY R. HERBERT,REP,28,16,7,330,381
Sanpete,CENTERFIELD MUNICIPAL,Governor ,,Write-ins,,0,0,0,0,0
Sanpete,CENTERFIELD MUNICIPAL,Attorney General,,DEE W. SMITH,DEM,10,5,0,48,63
Sanpete,CENTERFIELD MUNICIPAL,Attorney General,,JOHN SWALLOW,REP,28,13,7,303,351
Sanpete,CENTERFIELD MUNICIPAL,Attorney General,,W. ANDREW McCULLOUGH,LIB,2,0,0,17,19
Sanpete,CENTERFIELD MUNICIPAL,Attorney General,,Write-ins,,0,0,0,0,0
Sanpete,CENTERFIELD MUNICIPAL,State Auditor,,MARK SAGE,DEM,7,4,0,47,58
Sanpete,CENTERFIELD MUNICIPAL,State Auditor,,JOHN DOUGALL,REP,29,12,7,304,352
Sanpete,CENTERFIELD MUNICIPAL,State Auditor,,RICHARD PROCTOR,CON,3,2,0,25,30
Sanpete,CENTERFIELD MUNICIPAL,State Auditor,,Write-ins,,0,0,0,0,0
Sanpete,CENTERFIELD MUNICIPAL,State Treasurer,,CHRISTOPHER STOUT,DEM,7,4,0,56,67
Sanpete,CENTERFIELD MUNICIPAL,State Treasurer,,VINCENT C. MARCUSS,LIB,1,2,0,16,19
Sanpete,CENTERFIELD MUNICIPAL,State Treasurer,,RICHARD K. ELLIS,REP,32,12,7,303,354
Sanpete,CENTERFIELD MUNICIPAL,State Treasurer,,Write-ins,,0,0,0,0,0
Sanpete,CENTERFIELD MUNICIPAL,State Senate,24,RALPH OKERLUND,REP,32,12,7,335,386
Sanpete,CENTERFIELD MUNICIPAL,State Senate,24,TRESTIN MEACHAM,CON,6,6,0,42,54
Sanpete,CENTERFIELD MUNICIPAL,State Senate,24,Write-ins,,0,0,0,0,0
Sanpete,CENTERFIELD MUNICIPAL,State House,58,SPENCER J. COX,REP,34,16,7,370,427
Sanpete,CENTERFIELD MUNICIPAL,State House,58,Write-ins,,0,1,0,1,2
Sanpete,CENTERFIELD MUNICIPAL,COUNTY COMM A,,STEVE FRISCHKNECHT,REP,37,17,7,375,436
Sanpete,CENTERFIELD MUNICIPAL,COUNTY COMM A,,Write-ins,,0,0,0,1,1
Sanpete,CENTERFIELD MUNICIPAL,SCHOOL BOARD SSSD2,,KATHY FRANDSEN,,29,14,4,330,377
Sanpete,CENTERFIELD MUNICIPAL,SCHOOL BOARD SSSD2,,Write-ins,,0,0,0,2,2
Sanpete,CENTERFIELD MUNICIPAL,DISTRICT COURT -BAGLEY,,YES,,23,14,6,294,337
Sanpete,CENTERFIELD MUNICIPAL,DISTRICT COURT -BAGLEY,,NO,,12,3,1,62,78
Sanpete,CENTERFIELD MUNICIPAL,AMENDMENT A,,FOR,,8,11,4,153,176
Sanpete,CENTERFIELD MUNICIPAL,AMENDMENT A,,AGAINST,,25,5,3,207,240
Sanpete,CENTERFIELD MUNICIPAL,AMENDMENT B,,FOR,,22,10,4,256,292
Sanpete,CENTERFIELD MUNICIPAL,AMENDMENT B,,AGAINST,,16,7,3,112,138
Sanpete,CENTERFIELD MUNICIPAL,PROPOSITION 5 CEN,,FOR,,22,10,4,253,289
Sanpete,CENTERFIELD MUNICIPAL,PROPOSITION 5 CEN,,AGAINST,,17,7,3,135,162
Sanpete,GUNNISON MUNICIPAL,STRAIGHT PARTY,,REPUBLICAN,REP,2,5,0,211,218
Sanpete,GUNNISON MUNICIPAL,STRAIGHT PARTY,,DEMOCRATIC,DEM,1,5,0,15,21
Sanpete,GUNNISON MUNICIPAL,STRAIGHT PARTY,,CONSTITUTION,CON,0,0,0,3,3
Sanpete,GUNNISON MUNICIPAL,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,0,0,1,1
Sanpete,GUNNISON MUNICIPAL,STRAIGHT PARTY,,GREEN,GRE,0,0,0,1,1
Sanpete,GUNNISON MUNICIPAL,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,1,1
Sanpete,GUNNISON MUNICIPAL,President,,Registered Voters,,,,,,840
Sanpete,GUNNISON MUNICIPAL,President,,JILL STEIN,GRE,0,1,0,1,2
Sanpete,GUNNISON MUNICIPAL,President,,GLORIA LA RIVA,UNA,0,0,0,0,0
Sanpete,GUNNISON MUNICIPAL,President,,MITT ROMNEY,REP,8,26,36,601,671
Sanpete,GUNNISON MUNICIPAL,President,,BARACK OBAMA,DEM,1,8,4,38,51
Sanpete,GUNNISON MUNICIPAL,President,,GARY JOHNSON,LIB,0,0,0,4,4
Sanpete,GUNNISON MUNICIPAL,President,,VIRGIL GOODE,CON,0,0,0,1,1
Sanpete,GUNNISON MUNICIPAL,President,,"ROSS C. \ROCKY\"" ANDE""",JUS,0,0,0,1,1
Sanpete,GUNNISON MUNICIPAL,President,,Write-ins,,0,0,1,2,3
Sanpete,GUNNISON MUNICIPAL,U.S. Senate,,SHAUN LYNN McCAUSLAN,CON,0,1,1,17,19
Sanpete,GUNNISON MUNICIPAL,U.S. Senate,,SCOTT HOWELL,DEM,1,13,7,78,99
Sanpete,GUNNISON MUNICIPAL,U.S. Senate,,ORRIN G. HATCH,REP,8,21,30,535,594
Sanpete,GUNNISON MUNICIPAL,U.S. Senate,,DANIEL GEERY,JUS,0,0,1,3,4
Sanpete,GUNNISON MUNICIPAL,U.S. Senate,,BILL BARRON,UNA,0,0,0,3,3
Sanpete,GUNNISON MUNICIPAL,U.S. Senate,,Write-ins,,0,0,0,1,1
Sanpete,GUNNISON MUNICIPAL,US CONGRESS D2,,CHRIS STEWART,REP,7,24,31,556,618
Sanpete,GUNNISON MUNICIPAL,US CONGRESS D2,,JAY SEEGMILLER,DEM,1,11,5,50,67
Sanpete,GUNNISON MUNICIPAL,US CONGRESS D2,,CHARLES E. KIMBALL,UNA,0,0,0,9,9
Sanpete,GUNNISON MUNICIPAL,US CONGRESS D2,,JONATHAN D. GARRARD,CON,0,0,0,11,11
Sanpete,GUNNISON MUNICIPAL,US CONGRESS D2,,JOSEPH ANDRADE,UNA,0,0,0,2,2
Sanpete,GUNNISON MUNICIPAL,US CONGRESS D2,,Write-ins,,0,0,0,0,0
Sanpete,GUNNISON MUNICIPAL,Governor ,,PETER S. COOKE,DEM,1,9,7,70,87
Sanpete,GUNNISON MUNICIPAL,Governor ,,KEN LARSEN,LIB,0,0,0,14,14
Sanpete,GUNNISON MUNICIPAL,Governor ,,KIRK D PEARSON,CON,0,1,1,8,10
Sanpete,GUNNISON MUNICIPAL,Governor ,,GARY R. HERBERT,REP,7,25,32,552,616
Sanpete,GUNNISON MUNICIPAL,Governor ,,Write-ins,,0,0,0,0,0
Sanpete,GUNNISON MUNICIPAL,Attorney General,,DEE W. SMITH,DEM,1,13,7,82,103
Sanpete,GUNNISON MUNICIPAL,Attorney General,,JOHN SWALLOW,REP,6,20,29,504,559
Sanpete,GUNNISON MUNICIPAL,Attorney General,,W. ANDREW McCULLOUGH,LIB,1,1,0,35,37
Sanpete,GUNNISON MUNICIPAL,Attorney General,,Write-ins,,0,0,0,1,1
Sanpete,GUNNISON MUNICIPAL,State Auditor,,MARK SAGE,DEM,1,12,7,82,102
Sanpete,GUNNISON MUNICIPAL,State Auditor,,JOHN DOUGALL,REP,7,21,28,495,551
Sanpete,GUNNISON MUNICIPAL,State Auditor,,RICHARD PROCTOR,CON,0,2,2,43,47
Sanpete,GUNNISON MUNICIPAL,State Auditor,,Write-ins,,0,0,0,0,0
Sanpete,GUNNISON MUNICIPAL,State Treasurer,,CHRISTOPHER STOUT,DEM,1,13,4,83,101
Sanpete,GUNNISON MUNICIPAL,State Treasurer,,VINCENT C. MARCUSS,LIB,1,0,2,34,37
Sanpete,GUNNISON MUNICIPAL,State Treasurer,,RICHARD K. ELLIS,REP,6,21,31,505,563
Sanpete,GUNNISON MUNICIPAL,State Treasurer,,Write-ins,,0,0,0,0,0
Sanpete,GUNNISON MUNICIPAL,State Senate,24,RALPH OKERLUND,REP,7,32,30,571,640
Sanpete,GUNNISON MUNICIPAL,State Senate,24,TRESTIN MEACHAM,CON,0,2,4,49,55
Sanpete,GUNNISON MUNICIPAL,State Senate,24,Write-ins,,0,0,0,0,0
Sanpete,GUNNISON MUNICIPAL,State House,58,SPENCER J. COX,REP,7,32,31,592,662
Sanpete,GUNNISON MUNICIPAL,State House,58,Write-ins,,0,1,1,4,6
Sanpete,GUNNISON MUNICIPAL,COUNTY COMM A,,STEVE FRISCHKNECHT,REP,7,32,34,595,668
Sanpete,GUNNISON MUNICIPAL,COUNTY COMM A,,Write-ins,,0,0,0,6,6
Sanpete,GUNNISON MUNICIPAL,SCHOOL BOARD SSSD3,,KIM R. PICKETT,,6,32,32,558,628
Sanpete,GUNNISON MUNICIPAL,SCHOOL BOARD SSSD3,,Write-ins,,0,1,2,18,21
Sanpete,GUNNISON MUNICIPAL,DISTRICT COURT -BAGLEY,,YES,,6,31,27,477,541
Sanpete,GUNNISON MUNICIPAL,DISTRICT COURT -BAGLEY,,NO,,0,4,7,109,120
Sanpete,GUNNISON MUNICIPAL,AMENDMENT A,,FOR,,3,17,19,277,316
Sanpete,GUNNISON MUNICIPAL,AMENDMENT A,,AGAINST,,4,18,16,312,350
Sanpete,GUNNISON MUNICIPAL,AMENDMENT B,,FOR,,6,22,21,393,442
Sanpete,GUNNISON MUNICIPAL,AMENDMENT B,,AGAINST,,3,13,16,209,241
Sanpete,GUNNISON MUNICIPAL,PROPOSITION 5 GUN,,FOR,,6,18,25,366,415
Sanpete,GUNNISON MUNICIPAL,PROPOSITION 5 GUN,,AGAINST,,3,17,13,269,302
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,STRAIGHT PARTY,,REPUBLICAN,REP,1,0,0,6,7
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,STRAIGHT PARTY,,DEMOCRATIC,DEM,1,0,0,1,2
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,STRAIGHT PARTY,,CONSTITUTION,CON,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,0,1,0,1
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,STRAIGHT PARTY,,GREEN,GRE,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,President,,Registered Voters,,,,,,140
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,President,,JILL STEIN,GRE,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,President,,GLORIA LA RIVA,UNA,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,President,,MITT ROMNEY,REP,1,0,87,14,102
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,President,,BARACK OBAMA,DEM,1,0,16,1,18
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,President,,GARY JOHNSON,LIB,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,President,,VIRGIL GOODE,CON,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,President,,"ROSS C. \ROCKY\"" ANDE""",JUS,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,President,,Write-ins,,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,U.S. Senate,,SHAUN LYNN McCAUSLAN,CON,0,0,3,0,3
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,U.S. Senate,,SCOTT HOWELL,DEM,1,0,20,3,24
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,U.S. Senate,,ORRIN G. HATCH,REP,1,0,79,12,92
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,U.S. Senate,,DANIEL GEERY,JUS,0,0,1,0,1
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,U.S. Senate,,BILL BARRON,UNA,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,U.S. Senate,,Write-ins,,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,US CONGRESS D2,,CHRIS STEWART,REP,1,0,76,13,90
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,US CONGRESS D2,,JAY SEEGMILLER,DEM,1,0,19,1,21
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,US CONGRESS D2,,CHARLES E. KIMBALL,UNA,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,US CONGRESS D2,,JONATHAN D. GARRARD,CON,0,0,2,0,2
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,US CONGRESS D2,,JOSEPH ANDRADE,UNA,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,US CONGRESS D2,,Write-ins,,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,Governor ,,PETER S. COOKE,DEM,1,0,19,2,22
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,Governor ,,KEN LARSEN,LIB,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,Governor ,,KIRK D PEARSON,CON,0,0,3,0,3
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,Governor ,,GARY R. HERBERT,REP,1,0,80,13,94
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,Governor ,,Write-ins,,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,Attorney General,,DEE W. SMITH,DEM,1,0,24,2,27
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,Attorney General,,JOHN SWALLOW,REP,1,0,71,13,85
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,Attorney General,,W. ANDREW McCULLOUGH,LIB,0,0,2,0,2
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,Attorney General,,Write-ins,,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,State Auditor,,MARK SAGE,DEM,1,0,20,1,22
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,State Auditor,,JOHN DOUGALL,REP,1,0,68,12,81
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,State Auditor,,RICHARD PROCTOR,CON,0,0,7,0,7
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,State Auditor,,Write-ins,,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,State Treasurer,,CHRISTOPHER STOUT,DEM,1,0,21,1,23
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,State Treasurer,,VINCENT C. MARCUSS,LIB,0,0,1,0,1
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,State Treasurer,,RICHARD K. ELLIS,REP,1,0,74,13,88
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,State Treasurer,,Write-ins,,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,State Senate,24,RALPH OKERLUND,REP,1,0,83,14,98
